# X(m) , Y(m), t_peak(s), peak_amp(micro-volt)
-1.797999954223632812e+01 0.000000000000000000e+00 7.500066757202148405e-10 1.490488566675915763e+03
-1.272999954223632812e+01 -2.335000038146972656e+01 6.625002288818359591e-08 1.482733962482902825e+03
-0.000000000000000000e+00 -3.302999877929687500e+01 9.324999237060547728e-08 1.490815423537441347e+03
1.272999954223632812e+01 -2.335000038146972656e+01 6.575002288818359805e-08 1.501268660640707594e+03
1.797999954223632812e+01 -0.000000000000000000e+00 7.500066757202148405e-10 1.501642878352235357e+03
1.269999980926513672e+01 2.328000068664550781e+01 -6.425002288818359124e-08 1.507128414795560275e+03
0.000000000000000000e+00 3.290999984741210938e+01 -9.124999237060547261e-08 1.504821108004685584e+03
-1.269999980926513672e+01 2.328000068664550781e+01 -6.425002288818359124e-08 1.486906162647160727e+03
-3.695999908447265625e+01 0.000000000000000000e+00 7.500066757202148405e-10 1.524333521171701022e+03
-2.620999908447265625e+01 -4.806000137329101562e+01 1.352499999999999968e-07 1.522582220856568938e+03
-0.000000000000000000e+00 -6.804000091552734375e+01 1.912499694824218864e-07 1.529700264048467716e+03
2.620999908447265625e+01 -4.806000137329101562e+01 1.352499999999999968e-07 1.553138539737627525e+03
3.695999908447265625e+01 -0.000000000000000000e+00 7.500066757202148405e-10 1.542477796629689010e+03
2.606999969482421875e+01 4.779000091552734375e+01 -1.327500152587890752e-07 1.543973036877804361e+03
0.000000000000000000e+00 6.751999664306640625e+01 -1.877500000000000235e-07 1.536158408575936164e+03
-2.606999969482421875e+01 4.779000091552734375e+01 -1.327500152587890752e-07 1.518734910926523298e+03
-6.270999908447265625e+01 0.000000000000000000e+00 1.250001430511474710e-09 1.599687666781983125e+03
-4.454999923706054688e+01 -8.169000244140625000e+01 2.297499694824218936e-07 1.593955117611187916e+03
-0.000000000000000000e+00 -1.157500000000000000e+02 3.247500305175781549e-07 1.612123092546007001e+03
4.454999923706054688e+01 -8.169000244140625000e+01 2.297499694824218936e-07 1.626473263237077390e+03
6.270999908447265625e+01 -0.000000000000000000e+00 1.250001430511474710e-09 1.627958266158391325e+03
4.413999938964843750e+01 8.093000030517578125e+01 -2.252500000000000086e-07 1.630852573008846093e+03
0.000000000000000000e+00 1.142399978637695312e+02 -3.182500000000000340e-07 1.613873596850432705e+03
-4.413999938964843750e+01 8.093000030517578125e+01 -2.252500000000000086e-07 1.596756417915463089e+03
-9.523000335693359375e+01 0.000000000000000000e+00 1.249990820884704691e-09 2.078421714484912172e+03
-6.780999755859375000e+01 -1.243399963378906250e+02 3.487499999999999961e-07 2.084692479595017176e+03
-0.000000000000000000e+00 -1.763600006103515625e+02 4.942500000000000748e-07 2.138788994751664177e+03
6.780999755859375000e+01 -1.243399963378906250e+02 3.487499999999999961e-07 2.195364469528922655e+03
