# X(m) , Y(m), t_peak(s), peak_amp(micro-volt)
-8.399999618530273438e+00 -7.300000190734863281e+00 -2.425002670288086063e-08 1.107291651287130492e+02
6.299999952316284180e-01 -9.829999923706054688e+00 -6.250009059906006598e-09 1.090393461173951408e+02
9.310000419616699219e+00 -6.599999904632568359e+00 1.224999904632568460e-08 1.093577854880923894e+02
1.252999973297119141e+01 5.000000000000000000e-01 1.774995040893554663e-08 1.097680636701935271e+02
8.409999847412109375e+00 7.309999942779541016e+00 8.749992370605470054e-09 1.188291177090092106e+02
-6.299999952316284180e-01 9.829999923706054688e+00 -1.025001144409179826e-08 1.155531507994408429e+02
-9.289999961853027344e+00 6.599999904632568359e+00 -2.825003433227539391e-08 1.150393497894449553e+02
-1.251000022888183594e+01 -5.000000000000000000e-01 -3.325001144409180073e-08 1.101628101089298184e+02
-1.681999969482421875e+01 -1.463000011444091797e+01 -4.224996566772461203e-08 1.248203771935360038e+02
1.269999980926513672e+00 -1.970999908447265625e+01 -4.750034332275391100e-09 1.212979420864000701e+02
1.867000007629394531e+01 -1.325000000000000000e+01 3.074999237060547349e-08 1.236505778737625008e+02
2.513999938964843750e+01 1.000000000000000000e+00 4.375003051757812681e-08 1.315260088021183549e+02
1.686000061035156250e+01 1.465999984741210938e+01 2.675000000000000130e-08 1.373942289038412241e+02
-1.269999980926513672e+00 1.970999908447265625e+01 -1.125000000000000148e-08 1.421142553563772424e+02
-1.862000083923339844e+01 1.321000003814697266e+01 -4.675003051757812720e-08 1.392528109955750040e+02
-2.504999923706054688e+01 -1.000000000000000000e+00 -5.974999237060547509e-08 1.276179279237067021e+02
-2.812999916076660156e+01 -2.445999908447265625e+01 -6.525002288818360019e-08 1.401210988412247218e+02
2.130000114440917969e+00 -3.299000167846679688e+01 -2.750026941299438581e-09 1.373458884079303459e+02
3.127000045776367188e+01 -2.219000053405761719e+01 5.725000000000000641e-08 1.416762465295449829e+02
4.211999893188476562e+01 1.679999947547912598e+00 7.924999237060547103e-08 1.541055024369427429e+02
2.825000000000000000e+01 2.455999946594238281e+01 5.074996948242187897e-08 1.658030122135605495e+02
-2.130000114440917969e+00 3.297999954223632812e+01 -1.175001335144043027e-08 1.722531685365063652e+02
-3.112999916076660156e+01 2.209000015258789062e+01 -7.175000762939453113e-08 1.653442144950626584e+02
-4.186999893188476562e+01 -1.669999957084655762e+00 -9.375000000000000238e-08 1.542685314846281983e+02
-4.231000137329101562e+01 -3.677999877929687500e+01 -9.374999237060547514e-08 1.610929016301239471e+02
3.210000038146972656e+00 -4.968000030517578125e+01 2.499748617410659914e-10 1.566598741812659341e+02
4.713000106811523438e+01 -3.345000076293945312e+01 9.075002288818359692e-08 1.636788963261212189e+02
6.350999832153320312e+01 2.529999971389770508e+00 1.247499618530273394e-07 1.772168925562636161e+02
4.256999969482421875e+01 3.700999832153320312e+01 8.124996948242188077e-08 1.939744776908949007e+02
-3.200000047683715820e+00 4.965000152587890625e+01 -1.324999713897705182e-08 2.013970853821653861e+02
-4.681000137329101562e+01 3.322000122070312500e+01 -1.032499847412109469e-07 1.937024839215962686e+02
-6.293000030517578125e+01 -2.509999990463256836e+00 -1.367500000000000036e-07 1.781138082886590723e+02
-5.934000015258789062e+01 -5.159000015258789062e+01 -1.277499618530273530e-07 1.701784766048500330e+02
4.500000000000000000e+00 -6.976000213623046875e+01 3.750041961669921787e-09 1.641645094732257348e+02
6.627999877929687500e+01 -4.704000091552734375e+01 1.312500305175781228e-07 1.739038596729665471e+02
8.936000061035156250e+01 3.559999942779541016e+00 1.787500000000000091e-07 1.907500088231652455e+02
5.984999847412109375e+01 5.204000091552734375e+01 1.182500000000000034e-07 2.078067095689042105e+02
-4.500000000000000000e+00 6.972000122070312500e+01 -1.475000476837158256e-08 2.155271329289484470e+02
-6.565000152587890625e+01 4.659000015258789062e+01 -1.412499847412109431e-07 2.095141919033155489e+02
-8.822000122070312500e+01 -3.509999990463256836e+00 -1.877500000000000235e-07 1.913680061678912239e+02
