# X(m) , Y(m), t_peak(s), peak_amp(micro-volt)
-7.150000095367431641e+00 -6.210000038146972656e+00 -2.525001335144043038e-08 1.845048577225097475e+01
5.400000214576721191e-01 -8.369999885559082031e+00 -9.750006675720215918e-09 2.208356377864756226e+01
7.920000076293945312e+00 -5.619999885559082031e+00 5.750005245208740985e-09 2.568223333001978403e+01
1.065999984741210938e+01 4.199999868869781494e-01 1.175000381469726626e-08 2.561020368517519330e+01
7.150000095367431641e+00 6.219999790191650391e+00 4.249992847442627415e-09 2.814304571468061766e+01
-5.400000214576721191e-01 8.369999885559082031e+00 -1.175000858306884909e-08 2.984010135179902790e+01
-7.909999847412109375e+00 5.610000133514404297e+00 -2.674999809265136950e-08 2.869190908037013799e+01
-1.064000034332275391e+01 -4.199999868869781494e-01 -3.224999237060547369e-08 2.431710736335634948e+01
-1.357999992370605469e+01 -1.180000019073486328e+01 -3.775001144409180132e-08 1.887811768872173346e+01
1.029999971389770508e+00 -1.589999961853027344e+01 -7.749989032745362052e-09 2.203088517032267646e+01
1.506000041961669922e+01 -1.068999958038330078e+01 2.124998855590820422e-08 2.471371041258917600e+01
2.027000045776367188e+01 8.100000023841857910e-01 3.224999237060547369e-08 2.614223883753766842e+01
1.360000038146972656e+01 1.182999992370605469e+01 1.824999237060547075e-08 2.783221989396722407e+01
-1.029999971389770508e+00 1.589999961853027344e+01 -1.174999809265136753e-08 2.906746523477662336e+01
-1.502000045776367188e+01 1.065999984741210938e+01 -4.074996948242187545e-08 2.966665287622835478e+01
-2.020999908447265625e+01 -8.000000119209289551e-01 -5.175001144409180095e-08 2.385273196124707340e+01
-2.204000091552734375e+01 -1.915999984741210938e+01 -5.425000381469726963e-08 2.224262635582066849e+01
1.669999957084655762e+00 -2.584000015258789062e+01 -5.750004768371582206e-09 2.231934004015153761e+01
2.447999954223632812e+01 -1.737999916076660156e+01 4.125001144409179957e-08 2.470186956756418795e+01
3.297000122070312500e+01 1.309999942779541016e+00 5.924999618530274085e-08 2.587097592283240743e+01
2.211000061035156250e+01 1.922999954223632812e+01 3.675000762939453537e-08 2.872512516534600735e+01
-1.669999957084655762e+00 2.582999992370605469e+01 -1.224998760223388713e-08 3.016596582660853798e+01
-2.438999938964843750e+01 1.730999946594238281e+01 -5.925000762939453170e-08 2.977814901556843807e+01
-3.281000137329101562e+01 -1.309999942779541016e+00 -7.674999237060546850e-08 2.606763456955629010e+01
-3.254000091552734375e+01 -2.829000091552734375e+01 -7.475000000000000429e-08 2.411415518345999587e+01
2.460000038146972656e+00 -3.818000030517578125e+01 -2.249992132186889949e-09 2.322415077477081624e+01
3.620000076293945312e+01 -2.569000053405761719e+01 6.675000762939453930e-08 2.588099522538530550e+01
4.877000045776367188e+01 1.940000057220458984e+00 9.274998474121093895e-08 2.773732015415900065e+01
